1485163796724, -3.010, 34196724, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=4,y=1], java.awt.Point[x=2,y=0], java.awt.Point[x=2,y=2], java.awt.Point[x=5,y=4], java.awt.Point[x=5,y=1], java.awt.Point[x=3,y=2], java.awt.Point[x=7,y=4], java.awt.Point[x=3,y=3], java.awt.Point[x=1,y=8], java.awt.Point[x=6,y=6], java.awt.Point[x=2,y=4], java.awt.Point[x=1,y=0], java.awt.Point[x=5,y=2], java.awt.Point[x=5,y=8], java.awt.Point[x=7,y=6], java.awt.Point[x=4,y=7], java.awt.Point[x=3,y=4], java.awt.Point[x=4,y=6], java.awt.Point[x=6,y=2], java.awt.Point[x=3,y=1]]
1485163799734, 0.000, class edu.asu.commons.event.RoundStartedMarkerEvent - id: system identifier, created on 1485163799734
1485163799902, 0.168, 34199902, BotIdentifier uid: 148516379672313, 3, 1, 3, 6, left, movement event
1485163800059, 0.325, 34200059, BotIdentifier uid: 148516379672313, 5, 4, 3, 1, token collected event
1485163800774, 1.040, 34200774, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=2,y=1], java.awt.Point[x=1,y=2], java.awt.Point[x=3,y=6], java.awt.Point[x=4,y=3]]
1485163800855, 1.121, 34200855, BotIdentifier uid: 148516379672313, 3, 2, 2, 6, left, movement event
1485163801009, 1.275, 34201009, BotIdentifier uid: 148516379672313, 3, 3, 2, 5, up, movement event
1485163801171, 1.437, 34201171, BotIdentifier uid: 148516379672313, 4, 3, 3, 2, token collected event
1485163801365, 1.631, 34201365, Station 1 (uid: 1), 3, 1, 2, 3, up, movement event
1485163801526, 1.792, 34201526, Station 1 (uid: 1), 3, 2, 2, 2, up, movement event
1485163801720, 1.986, 34201720, Station 1 (uid: 1), 2, 2, 3, 1, token collected event
1485163801798, 2.064, 34201798, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=8,y=7], java.awt.Point[x=4,y=5]]
1485163801798, 2.064, 34201798, BotIdentifier uid: 148516379672313, 3, 4, 1, 5, left, movement event
1485163801854, 2.120, 34201854, Station 1 (uid: 1), 3, 3, 2, 3, down, movement event
1485163801951, 2.217, 34201951, BotIdentifier uid: 148516379672313, 3, 3, 3, 3, token collected event
1485163802039, 2.305, 34202039, Station 1 (uid: 1), 3, 4, 2, 4, down, movement event
1485163802149, 2.415, 34202149, Station 1 (uid: 1), 3, 5, 2, 5, down, movement event
1485163802425, 2.691, 34202425, BotIdentifier uid: 148516379672313, 3, 5, 1, 4, up, movement event
1485163802582, 2.848, 34202582, Station 1 (uid: 1), 3, 6, 2, 6, down, movement event
1485163802582, 2.848, 34202582, BotIdentifier uid: 148516379672313, 3, 2, 3, 4, token collected event
1485163802766, 3.032, 34202766, Station 1 (uid: 1), 3, 7, 2, 7, down, movement event
1485163802822, 3.088, 34202822, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, []
1485163802898, 3.164, 34202898, BotIdentifier uid: 148516379672313, 3, 6, 1, 3, up, movement event
1485163803014, 3.280, 34203014, Station 1 (uid: 1), 3, 8, 3, 7, right, movement event
1485163803057, 3.323, 34203057, BotIdentifier uid: 148516379672313, 3, 1, 3, 5, token collected event
1485163803270, 3.536, 34203270, Station 1 (uid: 1), 3, 9, 3, 6, up, movement event
1485163803528, 3.794, 34203528, Station 1 (uid: 1), 3, 6, 3, 2, token collected event
1485163803690, 3.956, 34203690, BotIdentifier uid: 148516379672313, 3, 7, 2, 3, right, movement event
1485163803717, 3.983, 34203717, Station 1 (uid: 1), 3, 10, 4, 6, right, movement event
1485163803849, 4.115, 34203849, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=0,y=0], java.awt.Point[x=3,y=6]]
1485163803849, 4.115, 34203849, BotIdentifier uid: 148516379672313, 4, 1, 3, 6, token collected event
1485163804011, 4.277, 34204011, Station 1 (uid: 1), 4, 6, 3, 3, token collected event
1485163804126, 4.392, 34204126, Station 1 (uid: 1), 3, 11, 4, 7, down, movement event
1485163804328, 4.594, 34204328, Station 1 (uid: 1), 4, 7, 3, 4, token collected event
1485163804582, 4.848, 34204582, Station 1 (uid: 1), 3, 12, 4, 6, up, movement event
1485163804766, 5.032, 34204766, Station 1 (uid: 1), 3, 13, 4, 5, up, movement event
1485163804806, 5.072, 34204806, BotIdentifier uid: 148516379672313, 3, 8, 3, 3, right, movement event
1485163804887, 5.153, 34204887, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=1,y=1], java.awt.Point[x=3,y=5]]
1485163804966, 5.232, 34204966, Station 1 (uid: 1), 4, 5, 3, 5, token collected event
1485163804966, 5.232, 34204966, BotIdentifier uid: 148516379672313, 5, 1, 3, 7, token collected event
1485163805333, 5.599, 34205333, Station 1 (uid: 1), 3, 14, 3, 5, left, movement event
1485163805597, 5.863, 34205597, BotIdentifier uid: 148516379672313, 3, 9, 3, 4, down, movement event
1485163805750, 6.016, 34205750, BotIdentifier uid: 148516379672313, 5, 2, 3, 8, token collected event
1485163805909, 6.175, 34205909, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=0,y=3]]
1485163805958, 6.224, 34205958, Station 1 (uid: 1), 3, 15, 3, 5, up, movement event
1485163806069, 6.335, 34206069, BotIdentifier uid: 148516379672313, 3, 10, 4, 4, right, movement event
1485163806224, 6.490, 34206224, BotIdentifier uid: 148516379672313, 6, 2, 3, 9, token collected event
1485163806380, 6.646, 34206380, Station 1 (uid: 1), 3, 4, 3, 6, token collected event
1485163806537, 6.803, 34206537, BotIdentifier uid: 148516379672313, 3, 11, 5, 4, right, movement event
1485163806646, 6.912, 34206646, Station 1 (uid: 1), 3, 16, 2, 5, left, movement event
1485163806694, 6.960, 34206694, BotIdentifier uid: 148516379672313, 3, 12, 5, 5, down, movement event
1485163806854, 7.120, 34206854, Station 1 (uid: 1), 2, 4, 3, 7, token collected event
1485163806854, 7.120, 34206854, BotIdentifier uid: 148516379672313, 3, 13, 5, 6, down, movement event
1485163806934, 7.200, 34206934, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=5,y=7]]
1485163807015, 7.281, 34207015, BotIdentifier uid: 148516379672313, 7, 4, 3, 10, token collected event
1485163807094, 7.360, 34207094, Station 1 (uid: 1), 3, 17, 2, 4, up, movement event
1485163807446, 7.712, 34207446, Station 1 (uid: 1), 3, 18, 1, 4, left, movement event
1485163807822, 8.088, 34207822, Station 1 (uid: 1), 3, 19, 0, 4, left, movement event
1485163807967, 8.233, 34207967, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=0,y=2], java.awt.Point[x=6,y=7]]
1485163807967, 8.233, 34207967, BotIdentifier uid: 148516379672313, 3, 14, 5, 7, down, movement event
1485163808129, 8.395, 34208129, Station 1 (uid: 1), 0, 3, 3, 8, token collected event
1485163808129, 8.395, 34208129, BotIdentifier uid: 148516379672313, 3, 15, 5, 8, down, movement event
1485163808287, 8.553, 34208287, BotIdentifier uid: 148516379672313, 7, 6, 3, 11, token collected event
1485163808375, 8.641, 34208375, Station 1 (uid: 1), 3, 20, 0, 3, up, movement event
1485163808685, 8.951, 34208685, Station 1 (uid: 1), 0, 2, 3, 9, token collected event
1485163808922, 9.188, 34208922, BotIdentifier uid: 148516379672313, 3, 16, 4, 8, left, movement event
1485163808982, 9.248, 34208982, Station 1 (uid: 1), 3, 21, 1, 3, right, movement event
1485163809001, 9.267, 34209001, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=3,y=1]]
1485163809082, 9.348, 34209082, BotIdentifier uid: 148516379672313, 6, 6, 3, 12, token collected event
1485163809324, 9.590, 34209324, Station 1 (uid: 1), 1, 2, 3, 10, token collected event
1485163809622, 9.888, 34209622, Station 1 (uid: 1), 3, 22, 1, 2, up, movement event
1485163809952, 10.218, 34209952, Station 1 (uid: 1), 1, 1, 3, 11, token collected event
1485163810029, 10.295, 34210029, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=7,y=6]]
1485163810029, 10.295, 34210029, BotIdentifier uid: 148516379672313, 3, 17, 5, 8, right, movement event
1485163810188, 10.454, 34210188, BotIdentifier uid: 148516379672313, 7, 6, 3, 13, token collected event
1485163810462, 10.728, 34210462, Station 1 (uid: 1), 3, 23, 1, 1, up, movement event
1485163810669, 10.935, 34210669, BotIdentifier uid: 148516379672313, 3, 18, 6, 8, right, movement event
1485163810750, 11.016, 34210750, Station 1 (uid: 1), 1, 0, 3, 12, token collected event
1485163810831, 11.097, 34210831, BotIdentifier uid: 148516379672313, 3, 19, 6, 8, down, movement event
1485163810934, 11.200, 34210934, Station 1 (uid: 1), 3, 24, 2, 1, right, movement event
1485163810992, 11.258, 34210992, BotIdentifier uid: 148516379672313, 8, 7, 3, 14, token collected event
1485163811069, 11.335, 34211069, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, []
1485163811233, 11.499, 34211233, Station 1 (uid: 1), 2, 0, 3, 13, token collected event
1485163811390, 11.656, 34211390, Station 1 (uid: 1), 3, 25, 2, 2, down, movement event
1485163811629, 11.895, 34211629, BotIdentifier uid: 148516379672313, 3, 20, 5, 8, left, movement event
1485163811710, 11.976, 34211710, Station 1 (uid: 1), 2, 1, 3, 14, token collected event
1485163811786, 12.052, 34211786, BotIdentifier uid: 148516379672313, 3, 21, 4, 8, left, movement event
1485163811943, 12.209, 34211943, BotIdentifier uid: 148516379672313, 6, 7, 3, 15, token collected event
1485163811990, 12.256, 34211990, Station 1 (uid: 1), 3, 26, 3, 2, right, movement event
1485163812100, 12.366, 34212100, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=2,y=0], java.awt.Point[x=4,y=8], java.awt.Point[x=1,y=7]]
1485163812259, 12.525, 34212259, Station 1 (uid: 1), 3, 1, 3, 15, token collected event
1485163812260, 12.526, 34212260, BotIdentifier uid: 148516379672313, 3, 22, 3, 8, left, movement event
1485163812420, 12.686, 34212420, BotIdentifier uid: 148516379672313, 5, 7, 3, 16, token collected event
1485163812478, 12.744, 34212478, Station 1 (uid: 1), 3, 27, 2, 2, left, movement event
1485163812774, 13.040, 34212774, Station 1 (uid: 1), 3, 28, 2, 1, up, movement event
1485163812968, 13.234, 34212968, Station 1 (uid: 1), 2, 0, 3, 16, token collected event
1485163813129, 13.395, 34213129, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=4,y=4]]
1485163813190, 13.456, 34213190, Station 1 (uid: 1), 3, 29, 1, 1, left, movement event
1485163813366, 13.632, 34213366, BotIdentifier uid: 148516379672313, 3, 23, 3, 8, down, movement event
1485163813422, 13.688, 34213422, Station 1 (uid: 1), 3, 30, 0, 1, left, movement event
1485163813526, 13.792, 34213526, BotIdentifier uid: 148516379672313, 5, 8, 3, 17, token collected event
1485163813604, 13.870, 34213604, Station 1 (uid: 1), 0, 0, 3, 17, token collected event
1485163814110, 14.376, 34214110, Station 1 (uid: 1), 3, 31, 0, 2, down, movement event
1485163814155, 14.421, 34214155, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, []
1485163814294, 14.560, 34214294, Station 1 (uid: 1), 3, 32, 0, 3, down, movement event
1485163814468, 14.734, 34214468, BotIdentifier uid: 148516379672313, 3, 24, 2, 8, left, movement event
1485163814479, 14.745, 34214479, Station 1 (uid: 1), 3, 33, 0, 4, down, movement event
1485163814626, 14.892, 34214626, BotIdentifier uid: 148516379672313, 4, 8, 3, 18, token collected event
1485163814639, 14.905, 34214639, Station 1 (uid: 1), 3, 34, 0, 5, down, movement event
1485163814783, 15.049, 34214783, Station 1 (uid: 1), 3, 35, 0, 6, down, movement event
1485163814934, 15.200, 34214934, Station 1 (uid: 1), 3, 36, 0, 7, down, movement event
1485163815086, 15.352, 34215086, Station 1 (uid: 1), 3, 37, 0, 8, down, movement event
1485163815182, 15.448, 34215182, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=0,y=8], java.awt.Point[x=0,y=7]]
1485163815579, 15.845, 34215579, BotIdentifier uid: 148516379672313, 3, 25, 1, 8, left, movement event
1485163815659, 15.925, 34215659, Station 1 (uid: 1), 0, 7, 3, 18, token collected event
1485163815738, 16.004, 34215738, BotIdentifier uid: 148516379672313, 3, 26, 1, 7, up, movement event
1485163815900, 16.166, 34215900, BotIdentifier uid: 148516379672313, 3, 27, 1, 6, up, movement event
1485163815950, 16.216, 34215950, Station 1 (uid: 1), 3, 38, 0, 8, down, movement event
1485163816058, 16.324, 34216058, BotIdentifier uid: 148516379672313, 3, 6, 3, 19, token collected event
1485163816219, 16.485, 34216219, Station 1 (uid: 1), 0, 8, 3, 19, token collected event
1485163816220, 16.486, 34216220, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=2,y=7]]
1485163816334, 16.600, 34216334, Station 1 (uid: 1), 3, 39, 1, 8, right, movement event
1485163816535, 16.801, 34216535, BotIdentifier uid: 148516379672313, 3, 28, 1, 5, up, movement event
1485163816616, 16.882, 34216616, Station 1 (uid: 1), 1, 8, 3, 20, token collected event
1485163816696, 16.962, 34216696, BotIdentifier uid: 148516379672313, 3, 5, 3, 20, token collected event
1485163816710, 16.976, 34216710, Station 1 (uid: 1), 3, 40, 1, 7, up, movement event
1485163817015, 17.281, 34217015, Station 1 (uid: 1), 1, 7, 3, 21, token collected event
1485163817173, 17.439, 34217173, BotIdentifier uid: 148516379672313, 3, 29, 2, 5, right, movement event
1485163817253, 17.519, 34217253, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, []
1485163817330, 17.596, 34217330, BotIdentifier uid: 148516379672313, 3, 30, 2, 4, up, movement event
1485163817406, 17.672, 34217406, Station 1 (uid: 1), 2, 7, 3, 22, token collected event
1485163817482, 17.748, 34217482, BotIdentifier uid: 148516379672313, 4, 4, 3, 21, token collected event
1485163818277, 18.543, 34218277, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, []
1485163818278, 18.544, 34218278, BotIdentifier uid: 148516379672313, 3, 31, 1, 4, left, movement event
1485163818432, 18.698, 34218432, BotIdentifier uid: 148516379672313, 3, 32, 0, 4, left, movement event
1485163818591, 18.857, 34218591, BotIdentifier uid: 148516379672313, 3, 33, 0, 4, left, movement event
1485163818748, 19.014, 34218748, BotIdentifier uid: 148516379672313, 3, 34, 0, 5, down, movement event
1485163818906, 19.172, 34218906, BotIdentifier uid: 148516379672313, 3, 35, 0, 6, down, movement event
1485163819069, 19.335, 34219069, BotIdentifier uid: 148516379672313, 3, 36, 0, 7, down, movement event
1485163819299, 19.565, 34219299, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, []
1485163819381, 19.647, 34219381, BotIdentifier uid: 148516379672313, 3, 37, 0, 8, down, movement event
1485163820329, 20.595, 34220329, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, []
1485163820330, 20.596, 34220330, BotIdentifier uid: 148516379672313, 3, 38, 1, 8, right, movement event
1485163820486, 20.752, 34220486, BotIdentifier uid: 148516379672313, 3, 39, 2, 8, right, movement event
1485163820643, 20.909, 34220643, BotIdentifier uid: 148516379672313, 3, 40, 3, 8, right, movement event
1485163820803, 21.069, 34220803, BotIdentifier uid: 148516379672313, 3, 41, 3, 7, up, movement event
1485163820961, 21.227, 34220961, BotIdentifier uid: 148516379672313, 3, 42, 3, 6, up, movement event
1485163821285, 21.551, class edu.asu.commons.event.RoundEndedMarkerEvent - id: system identifier, created on 1485163821285
