1485163569534, -43.610, AddClientEvent: Client [Station 1 (uid: 1), #1] located at position [(2.0, 4.0, 0.0)] in group [Group #2]
1485163569535, -43.609, 33969535, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, [java.awt.Point[x=8,y=0], java.awt.Point[x=2,y=2], java.awt.Point[x=0,y=8], java.awt.Point[x=4,y=1], java.awt.Point[x=1,y=4], java.awt.Point[x=8,y=7], java.awt.Point[x=2,y=6], java.awt.Point[x=8,y=5], java.awt.Point[x=2,y=5], java.awt.Point[x=0,y=1], java.awt.Point[x=7,y=6], java.awt.Point[x=5,y=8], java.awt.Point[x=5,y=0], java.awt.Point[x=6,y=8], java.awt.Point[x=0,y=3], java.awt.Point[x=1,y=6], java.awt.Point[x=4,y=6], java.awt.Point[x=3,y=1], java.awt.Point[x=5,y=6], java.awt.Point[x=7,y=8]]
1485163613144, 0.000, class edu.asu.commons.event.RoundStartedMarkerEvent - id: system identifier, created on 1485163613144
1485163613309, 0.165, 34013309, BotIdentifier uid: 14851635695347, 2, 1, 8, 0, right, movement event
1485163613465, 0.321, 34013465, BotIdentifier uid: 14851635695347, 2, 2, 8, 0, right, movement event
1485163613627, 0.483, 34013627, BotIdentifier uid: 14851635695347, 2, 3, 8, 1, down, movement event
1485163613786, 0.642, 34013786, BotIdentifier uid: 14851635695347, 8, 5, 2, 1, token collected event
1485163614179, 1.035, 34014179, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, [java.awt.Point[x=0,y=7], java.awt.Point[x=2,y=3]]
1485163614689, 1.545, 34014689, Station 1 (uid: 1), 2, 1, 2, 3, up, movement event
1485163614747, 1.603, 34014747, BotIdentifier uid: 14851635695347, 2, 4, 7, 1, left, movement event
1485163614905, 1.761, 34014905, BotIdentifier uid: 14851635695347, 2, 5, 7, 2, down, movement event
1485163614986, 1.842, 34014986, Station 1 (uid: 1), 2, 3, 2, 1, token collected event
1485163615062, 1.918, 34015062, BotIdentifier uid: 14851635695347, 7, 6, 2, 2, token collected event
1485163615145, 2.001, 34015145, Station 1 (uid: 1), 2, 2, 2, 2, up, movement event
1485163615219, 2.075, 34015219, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, [java.awt.Point[x=6,y=7]]
1485163615374, 2.230, 34015374, Station 1 (uid: 1), 2, 2, 2, 2, token collected event
1485163615473, 2.329, 34015473, Station 1 (uid: 1), 2, 3, 2, 1, up, movement event
1485163615532, 2.388, 34015532, BotIdentifier uid: 14851635695347, 2, 6, 8, 2, right, movement event
1485163615691, 2.547, 34015691, BotIdentifier uid: 14851635695347, 2, 7, 8, 3, down, movement event
1485163615841, 2.697, 34015841, Station 1 (uid: 1), 2, 4, 3, 1, right, movement event
1485163615848, 2.704, 34015848, BotIdentifier uid: 14851635695347, 8, 7, 2, 3, token collected event
1485163616010, 2.866, 34016010, Station 1 (uid: 1), 2, 5, 4, 1, right, movement event
1485163616245, 3.101, 34016245, Station 1 (uid: 1), 4, 1, 2, 3, token collected event
1485163616245, 3.101, 34016245, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, [java.awt.Point[x=4,y=1], java.awt.Point[x=2,y=4], java.awt.Point[x=2,y=7]]
1485163616642, 3.498, 34016642, Station 1 (uid: 1), 4, 1, 2, 4, token collected event
1485163616796, 3.652, 34016796, BotIdentifier uid: 14851635695347, 2, 8, 7, 3, left, movement event
1485163616897, 3.753, 34016897, Station 1 (uid: 1), 2, 6, 3, 1, left, movement event
1485163616956, 3.812, 34016956, BotIdentifier uid: 14851635695347, 2, 9, 7, 4, down, movement event
1485163617191, 4.047, 34017191, Station 1 (uid: 1), 3, 1, 2, 5, token collected event
1485163617267, 4.123, 34017267, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, []
1485163617267, 4.123, 34017267, BotIdentifier uid: 14851635695347, 7, 8, 2, 4, token collected event
1485163617338, 4.194, 34017338, Station 1 (uid: 1), 2, 7, 3, 2, down, movement event
1485163617529, 4.385, 34017529, Station 1 (uid: 1), 2, 8, 3, 3, down, movement event
1485163617657, 4.513, 34017657, Station 1 (uid: 1), 2, 9, 3, 4, down, movement event
1485163617873, 4.729, 34017873, Station 1 (uid: 1), 2, 10, 2, 4, left, movement event
1485163617896, 4.752, 34017896, BotIdentifier uid: 14851635695347, 2, 10, 6, 4, left, movement event
1485163618138, 4.994, 34018138, Station 1 (uid: 1), 2, 4, 2, 6, token collected event
1485163618218, 5.074, 34018218, BotIdentifier uid: 14851635695347, 6, 8, 2, 5, token collected event
1485163618274, 5.130, 34018274, Station 1 (uid: 1), 2, 11, 2, 5, down, movement event
1485163618299, 5.155, 34018299, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, [java.awt.Point[x=5,y=7], java.awt.Point[x=0,y=6]]
1485163618619, 5.475, 34018619, Station 1 (uid: 1), 2, 5, 2, 7, token collected event
1485163618754, 5.610, 34018754, Station 1 (uid: 1), 2, 12, 2, 6, down, movement event
1485163618938, 5.794, 34018938, Station 1 (uid: 1), 2, 6, 2, 8, token collected event
1485163619121, 5.977, 34019121, Station 1 (uid: 1), 2, 13, 1, 6, left, movement event
1485163619173, 6.029, 34019173, BotIdentifier uid: 14851635695347, 2, 11, 5, 4, left, movement event
1485163619327, 6.183, 34019327, Station 1 (uid: 1), 1, 6, 2, 9, token collected event
1485163619327, 6.183, 34019327, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #2, [java.awt.Point[x=0,y=4], java.awt.Point[x=1,y=5]]
1485163619327, 6.183, 34019327, BotIdentifier uid: 14851635695347, 5, 8, 2, 6, token collected event
1485163619570, 6.426, 34019570, Station 1 (uid: 1), 2, 14, 0, 6, left, movement event
1485163619955, 6.811, 34019955, Station 1 (uid: 1), 0, 6, 2, 10, token collected event
1485163620105, 6.961, 34020105, Station 1 (uid: 1), 2, 15, 0, 5, up, movement event
1485163620112, 6.968, 34020112, BotIdentifier uid: 14851635695347, 2, 12, 5, 3, up, movement event
