1485163821381, -3.216, 34221381, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=3,y=6], java.awt.Point[x=8,y=7], java.awt.Point[x=6,y=1], java.awt.Point[x=3,y=2], java.awt.Point[x=2,y=6], java.awt.Point[x=7,y=4], java.awt.Point[x=3,y=7], java.awt.Point[x=6,y=6], java.awt.Point[x=4,y=2], java.awt.Point[x=7,y=5], java.awt.Point[x=0,y=1], java.awt.Point[x=8,y=1], java.awt.Point[x=5,y=8], java.awt.Point[x=7,y=6], java.awt.Point[x=1,y=6], java.awt.Point[x=0,y=3], java.awt.Point[x=6,y=8], java.awt.Point[x=6,y=0], java.awt.Point[x=5,y=6], java.awt.Point[x=6,y=7]]
1485163824597, 0.000, class edu.asu.commons.event.RoundStartedMarkerEvent - id: system identifier, created on 1485163824597
1485163824765, 0.168, 34224765, BotIdentifier uid: 148516382138014, 3, 1, 8, 5, right, movement event
1485163824922, 0.325, 34224922, BotIdentifier uid: 148516382138014, 7, 4, 3, 1, token collected event
1485163825236, 0.639, 34225236, BotIdentifier uid: 148516382138014, 3, 2, 8, 6, down, movement event
1485163825393, 0.796, 34225393, BotIdentifier uid: 148516382138014, 7, 5, 3, 2, token collected event
1485163825631, 1.034, 34225631, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=4,y=1], java.awt.Point[x=1,y=4], java.awt.Point[x=7,y=5], java.awt.Point[x=3,y=1], java.awt.Point[x=6,y=2], java.awt.Point[x=4,y=6], java.awt.Point[x=4,y=5]]
1485163826351, 1.754, 34226351, BotIdentifier uid: 148516382138014, 7, 5, 3, 3, token collected event
1485163826508, 1.911, 34226508, BotIdentifier uid: 148516382138014, 3, 3, 8, 7, down, movement event
1485163826661, 2.064, 34226661, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=5,y=2]]
1485163826661, 2.064, 34226661, BotIdentifier uid: 148516382138014, 7, 6, 3, 4, token collected event
1485163827288, 2.691, 34227288, BotIdentifier uid: 148516382138014, 3, 4, 7, 7, left, movement event
1485163827444, 2.847, 34227444, BotIdentifier uid: 148516382138014, 6, 6, 3, 5, token collected event
1485163827683, 3.086, 34227683, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=2,y=4], java.awt.Point[x=8,y=8], java.awt.Point[x=3,y=5], java.awt.Point[x=1,y=7]]
1485163828082, 3.485, 34228082, BotIdentifier uid: 148516382138014, 3, 5, 6, 7, left, movement event
1485163828242, 3.645, 34228242, BotIdentifier uid: 148516382138014, 5, 6, 3, 6, token collected event
1485163828712, 4.115, 34228712, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=4,y=0], java.awt.Point[x=0,y=7], java.awt.Point[x=3,y=0], java.awt.Point[x=1,y=3], java.awt.Point[x=7,y=7]]
1485163829186, 4.589, 34229186, BotIdentifier uid: 148516382138014, 3, 6, 5, 7, left, movement event
1485163829341, 4.744, 34229341, BotIdentifier uid: 148516382138014, 4, 6, 3, 7, token collected event
1485163829729, 5.132, 34229729, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=7,y=0], java.awt.Point[x=2,y=5]]
1485163830123, 5.526, 34230123, BotIdentifier uid: 148516382138014, 3, 7, 4, 7, left, movement event
1485163830281, 5.684, 34230281, BotIdentifier uid: 148516382138014, 3, 6, 3, 8, token collected event
1485163830758, 6.161, 34230758, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=1,y=8]]
1485163830758, 6.161, 34230758, BotIdentifier uid: 148516382138014, 3, 8, 4, 6, up, movement event
1485163830913, 6.316, 34230913, BotIdentifier uid: 148516382138014, 3, 5, 3, 9, token collected event
1485163830991, 6.394, 34230991, Station 1 (uid: 1), 3, 1, 2, 3, up, movement event
1485163831159, 6.562, 34231159, Station 1 (uid: 1), 3, 2, 2, 2, up, movement event
1485163831319, 6.722, 34231319, Station 1 (uid: 1), 3, 3, 1, 2, left, movement event
1485163831503, 6.906, 34231503, Station 1 (uid: 1), 3, 4, 0, 2, left, movement event
1485163831702, 7.105, 34231702, BotIdentifier uid: 148516382138014, 3, 9, 3, 6, left, movement event
1485163831743, 7.146, 34231743, Station 1 (uid: 1), 3, 5, 0, 3, down, movement event
1485163831780, 7.183, 34231780, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, []
1485163831859, 7.262, 34231859, BotIdentifier uid: 148516382138014, 2, 5, 3, 10, token collected event
1485163832020, 7.423, 34232020, Station 1 (uid: 1), 0, 3, 3, 1, token collected event
1485163832231, 7.634, 34232231, Station 1 (uid: 1), 3, 6, 1, 3, right, movement event
1485163832489, 7.892, 34232489, Station 1 (uid: 1), 1, 3, 3, 2, token collected event
1485163832807, 8.210, 34232807, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=5,y=0], java.awt.Point[x=5,y=1], java.awt.Point[x=7,y=1]]
1485163832964, 8.367, 34232964, Station 1 (uid: 1), 1, 4, 3, 3, token collected event
1485163832964, 8.367, 34232964, BotIdentifier uid: 148516382138014, 3, 10, 3, 7, down, movement event
1485163833079, 8.482, 34233079, Station 1 (uid: 1), 3, 7, 2, 3, right, movement event
1485163833121, 8.524, 34233121, BotIdentifier uid: 148516382138014, 2, 6, 3, 11, token collected event
1485163833349, 8.752, 34233349, Station 1 (uid: 1), 2, 4, 3, 4, token collected event
1485163833567, 8.970, 34233567, Station 1 (uid: 1), 3, 8, 2, 2, up, movement event
1485163833743, 9.146, 34233743, Station 1 (uid: 1), 3, 9, 2, 1, up, movement event
1485163833821, 9.224, 34233821, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=2,y=8], java.awt.Point[x=0,y=6], java.awt.Point[x=5,y=6]]
1485163834007, 9.410, 34234007, Station 1 (uid: 1), 3, 10, 3, 1, right, movement event
1485163834055, 9.458, 34234055, BotIdentifier uid: 148516382138014, 3, 11, 2, 7, left, movement event
1485163834207, 9.610, 34234207, Station 1 (uid: 1), 3, 2, 3, 5, token collected event
1485163834207, 9.610, 34234207, BotIdentifier uid: 148516382138014, 1, 6, 3, 12, token collected event
1485163834311, 9.714, 34234311, Station 1 (uid: 1), 3, 11, 3, 0, up, movement event
1485163834678, 10.081, 34234678, Station 1 (uid: 1), 3, 1, 3, 6, token collected event
1485163834791, 10.194, 34234791, Station 1 (uid: 1), 3, 12, 3, 0, up, movement event
1485163834831, 10.234, 34234831, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=3,y=6]]
1485163834990, 10.393, 34234990, Station 1 (uid: 1), 3, 0, 3, 7, token collected event
1485163834990, 10.393, 34234990, BotIdentifier uid: 148516382138014, 3, 12, 2, 8, down, movement event
1485163835148, 10.551, 34235148, BotIdentifier uid: 148516382138014, 1, 7, 3, 13, token collected event
1485163835312, 10.715, 34235312, Station 1 (uid: 1), 3, 13, 4, 0, right, movement event
1485163835622, 11.025, 34235622, Station 1 (uid: 1), 4, 0, 3, 8, token collected event
1485163835782, 11.185, 34235782, BotIdentifier uid: 148516382138014, 3, 13, 2, 8, down, movement event
1485163835863, 11.266, 34235863, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=6,y=6], java.awt.Point[x=5,y=7]]
1485163835949, 11.352, 34235949, Station 1 (uid: 1), 4, 1, 3, 9, token collected event
1485163835949, 11.352, 34235949, BotIdentifier uid: 148516382138014, 1, 8, 3, 14, token collected event
1485163836063, 11.466, 34236063, Station 1 (uid: 1), 3, 14, 4, 1, down, movement event
1485163836261, 11.664, 34236261, Station 1 (uid: 1), 4, 2, 3, 10, token collected event
1485163836543, 11.946, 34236543, Station 1 (uid: 1), 3, 15, 5, 1, right, movement event
1485163836578, 11.981, 34236578, BotIdentifier uid: 148516382138014, 3, 14, 3, 8, right, movement event
1485163836732, 12.135, 34236732, BotIdentifier uid: 148516382138014, 2, 8, 3, 15, token collected event
1485163836809, 12.212, 34236809, Station 1 (uid: 1), 5, 2, 3, 11, token collected event
1485163836890, 12.293, 34236890, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=1,y=7]]
1485163836935, 12.338, 34236935, Station 1 (uid: 1), 3, 16, 5, 0, up, movement event
1485163837123, 12.526, 34237123, Station 1 (uid: 1), 5, 1, 3, 12, token collected event
1485163837247, 12.650, 34237247, Station 1 (uid: 1), 3, 17, 5, 0, up, movement event
1485163837438, 12.841, 34237438, Station 1 (uid: 1), 5, 0, 3, 13, token collected event
1485163837516, 12.919, 34237516, BotIdentifier uid: 148516382138014, 3, 15, 4, 8, right, movement event
1485163837674, 13.077, 34237674, BotIdentifier uid: 148516382138014, 3, 16, 4, 7, up, movement event
1485163837687, 13.090, 34237687, Station 1 (uid: 1), 3, 18, 6, 0, right, movement event
1485163837833, 13.236, 34237833, BotIdentifier uid: 148516382138014, 3, 7, 3, 16, token collected event
1485163837913, 13.316, 34237913, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=4,y=8], java.awt.Point[x=6,y=5], java.awt.Point[x=0,y=5]]
1485163837991, 13.394, 34237991, Station 1 (uid: 1), 6, 0, 3, 14, token collected event
1485163838119, 13.522, 34238119, Station 1 (uid: 1), 3, 19, 6, 1, down, movement event
1485163838309, 13.712, 34238309, Station 1 (uid: 1), 6, 1, 3, 15, token collected event
1485163838431, 13.834, 34238431, Station 1 (uid: 1), 3, 20, 6, 2, down, movement event
1485163838626, 14.029, 34238626, Station 1 (uid: 1), 6, 2, 3, 16, token collected event
1485163838743, 14.146, 34238743, Station 1 (uid: 1), 3, 21, 6, 3, down, movement event
1485163838784, 14.187, 34238784, BotIdentifier uid: 148516382138014, 3, 17, 4, 6, up, movement event
1485163838919, 14.322, 34238919, Station 1 (uid: 1), 3, 22, 6, 4, down, movement event
1485163838945, 14.348, 34238945, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=4,y=7]]
1485163838945, 14.348, 34238945, BotIdentifier uid: 148516382138014, 3, 6, 3, 17, token collected event
1485163839071, 14.474, 34239071, Station 1 (uid: 1), 3, 23, 6, 5, down, movement event
1485163839262, 14.665, 34239262, Station 1 (uid: 1), 6, 5, 3, 17, token collected event
1485163839262, 14.665, 34239262, BotIdentifier uid: 148516382138014, 3, 18, 5, 6, right, movement event
1485163839367, 14.770, 34239367, Station 1 (uid: 1), 3, 24, 6, 6, down, movement event
1485163839424, 14.827, 34239424, BotIdentifier uid: 148516382138014, 3, 19, 5, 7, down, movement event
1485163839535, 14.938, 34239535, Station 1 (uid: 1), 3, 25, 6, 7, down, movement event
1485163839582, 14.985, 34239582, BotIdentifier uid: 148516382138014, 4, 7, 3, 18, token collected event
1485163839663, 15.066, 34239663, Station 1 (uid: 1), 6, 7, 3, 18, token collected event
1485163839980, 15.383, 34239980, class edu.asu.commons.foraging.event.ResourcesAddedEvent, Group #3, [java.awt.Point[x=7,y=8]]
1485163840534, 15.937, 34240534, Station 1 (uid: 1), 6, 6, 3, 19, token collected event
1485163840534, 15.937, 34240534, BotIdentifier uid: 148516382138014, 3, 20, 5, 7, right, movement event
